x,y,phase,point_id,r00,r01,r02,r10,r11,r12,r20,r21,r22
11,1,child,23,0.8790019764926407,0.43015880786998,-0.20571564192814568,-0.4049916282552147,0.9012484820757809,0.15405503756544653,0.2516690413325035,-0.0521015697266288,0.9664099130631889
0,2,child,24,-0.6824225444453804,-0.4301588078699799,0.5909846621060235,0.362412326661849,-0.9012484820757809,-0.2375046926686848,0.6347887651150091,0.05210156972662905,0.770927136709938
1,2,child,25,-0.6824225444453804,-0.4301588078699799,0.5909846621060235,0.362412326661849,-0.9012484820757809,-0.2375046926686848,0.6347887651150091,0.05210156972662905,0.770927136709938
2,2,child,26,-0.6824225444453804,-0.4301588078699799,0.5909846621060235,0.362412326661849,-0.9012484820757809,-0.2375046926686848,0.6347887651150091,0.05210156972662905,0.770927136709938
3,2,child,27,-0.4814533021277614,-0.8764670428821991,0.0028706465487932363,-0.7814966552027505,0.4307632332161647,0.45133802722136074,-0.3968194750477703,0.21505478290540198,-0.8923484434750377
4,2,child,28,-0.4814533021277614,-0.8764670428821991,0.0028706465487932363,-0.7814966552027505,0.4307632332161647,0.45133802722136074,-0.3968194750477703,0.21505478290540198,-0.8923484434750377
5,2,child,29,-0.4814533021277614,-0.8764670428821991,0.0028706465487932363,-0.7814966552027505,0.4307632332161647,0.45133802722136074,-0.3968194750477703,0.21505478290540198,-0.8923484434750377
6,2,child,30,0.28487387008050113,0.8764670428821991,-0.38813966672667105,0.824075956796116,-0.4307632332161647,-0.36788837211812253,-0.4896383313997423,-0.21505478290540225,-0.844988606298089
7,2,child,31,0.28487387008050113,0.8764670428821991,-0.38813966672667105,0.824075956796116,-0.4307632332161647,-0.36788837211812253,-0.4896383313997423,-0.21505478290540225,-0.844988606298089
8,2,child,32,0.28487387008050113,0.8764670428821991,-0.38813966672667105,0.824075956796116,-0.4307632332161647,-0.36788837211812253,-0.4896383313997423,-0.21505478290540225,-0.844988606298089
9,2,child,33,0.8790019764926407,0.43015880786998,-0.20571564192814568,-0.4049916282552147,0.9012484820757809,0.15405503756544653,0.2516690413325035,-0.0521015697266288,0.9664099130631889
10,2,child,34,0.8790019764926407,0.43015880786998,-0.20571564192814568,-0.4049916282552147,0.9012484820757809,0.15405503756544653,0.2516690413325035,-0.0521015697266288,0.9664099130631889
11,2,child,35,0.8790019764926407,0.43015880786998,-0.20571564192814568,-0.4049916282552147,0.9012484820757809,0.15405503756544653,0.2516690413325035,-0.0521015697266288,0.9664099130631889
0,3,child,36,-0.30229168314963994,-0.8062327127700225,0.5085356931013282,-0.6671236141700979,-0.20212004553521537,-0.7170031873077478,0.6808566822138007,-0.5560002698311693,-0.4767576724421779
1,3,child,37,-0.30229168314963994,-0.8062327127700225,0.5085356931013282,-0.6671236141700979,-0.20212004553521537,-0.7170031873077478,0.6808566822138007,-0.5560002698311693,-0.4767576724421779
2,3,child,38,-0.30229168314963994,-0.8062327127700225,0.5085356931013282,-0.6671236141700979,-0.20212004553521537,-0.7170031873077478,0.6808566822138007,-0.5560002698311693,-0.4767576724421779
3,3,child,39,-0.8615841634235019,-0.5003931379821566,0.08531961555348858,0.24803928562919647,-0.2683652033244008,0.9308365218604238,-0.44288739214656186,0.8231566224632003,0.3553363656770781
4,3,child,40,-0.8615841634235019,-0.5003931379821566,0.08531961555348858,0.24803928562919647,-0.2683652033244008,0.9308365218604238,-0.44288739214656186,0.8231566224632003,0.3553363656770781
5,3,child,41,-0.8615841634235019,-0.5003931379821566,0.08531961555348858,0.24803928562919647,-0.2683652033244008,0.9308365218604238,-0.44288739214656186,0.8231566224632003,0.3553363656770781
6,3,child,42,0.5891578266746277,0.8062327127700225,0.05368303388892939,-0.18903146861801812,0.20212004553521515,-0.9609446347552797,-0.7855954169546464,0.5560002698311692,0.27148396049771056
7,3,child,43,0.5891578266746277,0.8062327127700225,0.05368303388892939,-0.18903146861801812,0.20212004553521515,-0.9609446347552797,-0.7855954169546464,0.5560002698311692,0.27148396049771056
8,3,child,44,0.5891578266746277,0.8062327127700225,0.05368303388892939,-0.18903146861801812,0.20212004553521515,-0.9609446347552797,-0.7855954169546464,0.5560002698311692,0.27148396049771056
9,3,child,45,0.5747180198985141,0.5003931379821566,-0.6475383425437461,0.6081157971589196,0.268365203324401,0.7471113002026037,0.5476261268874076,-0.8231566224632003,-0.1500626537326108
10,3,child,46,0.5747180198985141,0.5003931379821566,-0.6475383425437461,0.6081157971589196,0.268365203324401,0.7471113002026037,0.5476261268874076,-0.8231566224632003,-0.1500626537326108
11,3,child,47,0.5747180198985141,0.5003931379821566,-0.6475383425437461,0.6081157971589196,0.268365203324401,0.7471113002026037,0.5476261268874076,-0.8231566224632003,-0.1500626537326108
0,4,child,48,-0.30229168314963994,-0.8062327127700225,0.5085356931013282,-0.6671236141700979,-0.20212004553521537,-0.7170031873077478,0.6808566822138007,-0.5560002698311693,-0.4767576724421779
1,4,child,49,-0.30229168314963994,-0.8062327127700225,0.5085356931013282,-0.6671236141700979,-0.20212004553521537,-0.7170031873077478,0.6808566822138007,-0.5560002698311693,-0.4767576724421779
2,4,child,50,-0.30229168314963994,-0.8062327127700225,0.5085356931013282,-0.6671236141700979,-0.20212004553521537,-0.7170031873077478,0.6808566822138007,-0.5560002698311693,-0.4767576724421779
3,4,child,51,-0.8615841634235019,-0.5003931379821566,0.08531961555348858,0.24803928562919647,-0.2683652033244008,0.9308365218604238,-0.44288739214656186,0.8231566224632003,0.3553363656770781
4,4,child,52,-0.8615841634235019,-0.5003931379821566,0.08531961555348858,0.24803928562919647,-0.2683652033244008,0.9308365218604238,-0.44288739214656186,0.8231566224632003,0.3553363656770781
5,4,child,53,-0.8615841634235019,-0.5003931379821566,0.08531961555348858,0.24803928562919647,-0.2683652033244008,0.9308365218604238,-0.44288739214656186,0.8231566224632003,0.3553363656770781
6,4,child,54,0.5891578266746277,0.8062327127700225,0.05368303388892939,-0.18903146861801812,0.20212004553521515,-0.9609446347552797,-0.7855954169546464,0.5560002698311692,0.27148396049771056
7,4,child,55,0.5891578266746277,0.8062327127700225,0.05368303388892939,-0.18903146861801812,0.20212004553521515,-0.9609446347552797,-0.7855954169546464,0.5560002698311692,0.27148396049771056
8,4,child,56,0.5891578266746277,0.8062327127700225,0.05368303388892939,-0.18903146861801812,0.20212004553521515,-0.9609446347552797,-0.7855954169546464,0.5560002698311692,0.27148396049771056
9,4,child,57,0.5747180198985141,0.5003931379821566,-0.6475383425437461,0.6081157971589196,0.268365203324401,0.7471113002026037,0.5476261268874076,-0.8231566224632003,-0.1500626537326108
10,4,child,58,0.5747180198985141,0.5003931379821566,-0.6475383425437461,0.6081157971589196,0.268365203324401,0.7471113002026037,0.5476261268874076,-0.8231566224632003,-0.1500626537326108
11,4,child,59,0.5747180198985141,0.5003931379821566,-0.6475383425437461,0.6081157971589196,0.268365203324401,0.7471113002026037,0.5476261268874076,-0.8231566224632003,-0.1500626537326108
0,5,child,60,-0.30229168314963994,-0.8062327127700225,0.5085356931013282,-0.6671236141700979,-0.20212004553521537,-0.7170031873077478,0.6808566822138007,-0.5560002698311693,-0.4767576724421779
1,5,child,61,-0.30229168314963994,-0.8062327127700225,0.5085356931013282,-0.6671236141700979,-0.20212004553521537,-0.7170031873077478,0.6808566822138007,-0.5560002698311693,-0.4767576724421779
2,5,child,62,-0.30229168314963994,-0.8062327127700225,0.5085356931013282,-0.6671236141700979,-0.20212004553521537,-0.7170031873077478,0.6808566822138007,-0.5560002698311693,-0.4767576724421779
3,5,child,63,-0.8615841634235019,-0.5003931379821566,0.08531961555348858,0.24803928562919647,-0.2683652033244008,0.9308365218604238,-0.44288739214656186,0.8231566224632003,0.3553363656770781
4,5,child,64,-0.8615841634235019,-0.5003931379821566,0.08531961555348858,0.24803928562919647,-0.2683652033244008,0.9308365218604238,-0.44288739214656186,0.8231566224632003,0.3553363656770781
5,5,child,65,-0.8615841634235019,-0.5003931379821566,0.08531961555348858,0.24803928562919647,-0.2683652033244008,0.9308365218604238,-0.44288739214656186,0.8231566224632003,0.3553363656770781
6,5,child,66,0.5891578266746277,0.8062327127700225,0.05368303388892939,-0.18903146861801812,0.20212004553521515,-0.9609446347552797,-0.7855954169546464,0.5560002698311692,0.27148396049771056
7,5,child,67,0.5891578266746277,0.8062327127700225,0.05368303388892939,-0.18903146861801812,0.20212004553521515,-0.9609446347552797,-0.7855954169546464,0.5560002698311692,0.27148396049771056
8,5,child,68,0.5891578266746277,0.8062327127700225,0.05368303388892939,-0.18903146861801812,0.20212004553521515,-0.9609446347552797,-0.7855954169546464,0.5560002698311692,0.27148396049771056
9,5,child,69,0.5747180198985141,0.5003931379821566,-0.6475383425437461,0.6081157971589196,0.268365203324401,0.7471113002026037,0.5476261268874076,-0.8231566224632003,-0.1500626537326108
10,5,child,70,0.5747180198985141,0.5003931379821566,-0.6475383425437461,0.6081157971589196,0.268365203324401,0.7471113002026037,0.5476261268874076,-0.8231566224632003,-0.1500626537326108
11,5,child,71,0.5747180198985141,0.5003931379821566,-0.6475383425437461,0.6081157971589196,0.268365203324401,0.7471113002026037,0.5476261268874076,-0.8231566224632003,-0.1500626537326108
0,6,child,72,-0.3573579469854487,0.3760739049000425,-0.8549056765395696,-0.7149432341293224,-0.6991284365405658,-0.008694894654307096,-0.6009587920141034,0.6081018395577983,0.518710596602163
1,6,child,73,-0.3573579469854487,0.3760739049000425,-0.8549056765395696,-0.7149432341293224,-0.6991284365405658,-0.008694894654307096,-0.6009587920141034,0.6081018395577983,0.518710596602163
2,6,child,74,-0.3573579469854487,0.3760739049000425,-0.8549056765395696,-0.7149432341293224,-0.6991284365405658,-0.008694894654307096,-0.6009587920141034,0.6081018395577983,0.518710596602163
3,6,child,75,-0.48248028460145387,-0.3760739049000428,-0.7910633306026352,0.4125372323174645,0.6991284365405657,-0.5839798465462578,0.7726744508023717,-0.6081018395577982,-0.18217119916077681
4,6,child,76,-0.48248028460145387,-0.3760739049000428,-0.7910633306026352,0.4125372323174645,0.6991284365405657,-0.5839798465462578,0.7726744508023717,-0.6081018395577982,-0.18217119916077681
5,6,child,77,-0.48248028460145387,-0.3760739049000428,-0.7910633306026352,0.4125372323174645,0.6991284365405657,-0.5839798465462578,0.7726744508023717,-0.6081018395577982,-0.18217119916077681
6,6,child,78,0.754906621350328,0.07023433011217674,0.6520606811602173,-0.4715450493286428,-0.6328832787513801,0.6140879594411137,0.4558083582988366,-0.7710550527365715,-0.4446491270140119
7,6,child,79,0.754906621350328,0.07023433011217674,0.6520606811602173,-0.4715450493286428,-0.6328832787513801,0.6140879594411137,0.4558083582988366,-0.7710550527365715,-0.4446491270140119
8,6,child,80,0.754906621350328,0.07023433011217674,0.6520606811602173,-0.4715450493286428,-0.6328832787513801,0.6140879594411137,0.4558083582988366,-0.7710550527365715,-0.4446491270140119
9,6,child,81,0.08493161023657453,-0.07023433011217649,0.9939083259819875,0.7739510511405007,0.6328832787513802,-0.021413218240548936,-0.6275240170871048,0.7710550527365714,0.10810972957262573
10,6,child,82,0.08493161023657453,-0.07023433011217649,0.9939083259819875,0.7739510511405007,0.6328832787513802,-0.021413218240548936,-0.6275240170871048,0.7710550527365714,0.10810972957262573
11,6,child,83,0.08493161023657453,-0.07023433011217649,0.9939083259819875,0.7739510511405007,0.6328832787513802,-0.021413218240548936,-0.6275240170871048,0.7710550527365714,0.10810972957262573
0,7,child,84,-0.3573579469854487,0.3760739049000425,-0.8549056765395696,-0.7149432341293224,-0.6991284365405658,-0.008694894654307096,-0.6009587920141034,0.6081018395577983,0.518710596602163
1,7,child,85,-0.3573579469854487,0.3760739049000425,-0.8549056765395696,-0.7149432341293224,-0.6991284365405658,-0.008694894654307096,-0.6009587920141034,0.6081018395577983,0.518710596602163
2,7,child,86,-0.3573579469854487,0.3760739049000425,-0.8549056765395696,-0.7149432341293224,-0.6991284365405658,-0.008694894654307096,-0.6009587920141034,0.6081018395577983,0.518710596602163
3,7,child,87,-0.48248028460145387,-0.3760739049000428,-0.7910633306026352,0.4125372323174645,0.6991284365405657,-0.5839798465462578,0.7726744508023717,-0.6081018395577982,-0.18217119916077681
4,7,child,88,-0.48248028460145387,-0.3760739049000428,-0.7910633306026352,0.4125372323174645,0.6991284365405657,-0.5839798465462578,0.7726744508023717,-0.6081018395577982,-0.18217119916077681
5,7,child,89,-0.48248028460145387,-0.3760739049000428,-0.7910633306026352,0.4125372323174645,0.6991284365405657,-0.5839798465462578,0.7726744508023717,-0.6081018395577982,-0.18217119916077681
6,7,child,90,0.754906621350328,0.07023433011217674,0.6520606811602173,-0.4715450493286428,-0.6328832787513801,0.6140879594411137,0.4558083582988366,-0.7710550527365715,-0.4446491270140119
7,7,child,91,0.754906621350328,0.07023433011217674,0.6520606811602173,-0.4715450493286428,-0.6328832787513801,0.6140879594411137,0.4558083582988366,-0.7710550527365715,-0.4446491270140119
8,7,child,92,0.754906621350328,0.07023433011217674,0.6520606811602173,-0.4715450493286428,-0.6328832787513801,0.6140879594411137,0.4558083582988366,-0.7710550527365715,-0.4446491270140119
9,7,child,93,0.08493161023657453,-0.07023433011217649,0.9939083259819875,0.7739510511405007,0.6328832787513802,-0.021413218240548936,-0.6275240170871048,0.7710550527365714,0.10810972957262573
10,7,child,94,0.08493161023657453,-0.07023433011217649,0.9939083259819875,0.7739510511405007,0.6328832787513802,-0.021413218240548936,-0.6275240170871048,0.7710550527365714,0.10810972957262573
11,7,child,95,0.08493161023657453,-0.07023433011217649,0.9939083259819875,0.7739510511405007,0.6328832787513802,-0.021413218240548936,-0.6275240170871048,0.7710550527365714,0.10810972957262573
0,8,child,96,-0.3573579469854487,0.3760739049000425,-0.8549056765395696,-0.7149432341293224,-0.6991284365405658,-0.008694894654307096,-0.6009587920141034,0.6081018395577983,0.518710596602163
1,8,child,97,-0.3573579469854487,0.3760739049000425,-0.8549056765395696,-0.7149432341293224,-0.6991284365405658,-0.008694894654307096,-0.6009587920141034,0.6081018395577983,0.518710596602163
2,8,child,98,-0.3573579469854487,0.3760739049000425,-0.8549056765395696,-0.7149432341293224,-0.6991284365405658,-0.008694894654307096,-0.6009587920141034,0.6081018395577983,0.518710596602163
3,8,child,99,-0.48248028460145387,-0.3760739049000428,-0.7910633306026352,0.4125372323174645,0.6991284365405657,-0.5839798465462578,0.7726744508023717,-0.6081018395577982,-0.18217119916077681
4,8,child,100,-0.48248028460145387,-0.3760739049000428,-0.7910633306026352,0.4125372323174645,0.6991284365405657,-0.5839798465462578,0.7726744508023717,-0.6081018395577982,-0.18217119916077681
5,8,child,101,-0.48248028460145387,-0.3760739049000428,-0.7910633306026352,0.4125372323174645,0.6991284365405657,-0.5839798465462578,0.7726744508023717,-0.6081018395577982,-0.18217119916077681
6,8,child,102,0.754906621350328,0.07023433011217674,0.6520606811602173,-0.4715450493286428,-0.6328832787513801,0.6140879594411137,0.4558083582988366,-0.7710550527365715,-0.4446491270140119
7,8,child,103,0.754906621350328,0.07023433011217674,0.6520606811602173,-0.4715450493286428,-0.6328832787513801,0.6140879594411137,0.4558083582988366,-0.7710550527365715,-0.4446491270140119
8,8,child,104,0.754906621350328,0.07023433011217674,0.6520606811602173,-0.4715450493286428,-0.6328832787513801,0.6140879594411137,0.4558083582988366,-0.7710550527365715,-0.4446491270140119
9,8,child,105,0.08493161023657453,-0.07023433011217649,0.9939083259819875,0.7739510511405007,0.6328832787513802,-0.021413218240548936,-0.6275240170871048,0.7710550527365714,0.10810972957262573
10,8,child,106,0.08493161023657453,-0.07023433011217649,0.9939083259819875,0.7739510511405007,0.6328832787513802,-0.021413218240548936,-0.6275240170871048,0.7710550527365714,0.10810972957262573
11,8,child,107,0.08493161023657453,-0.07023433011217649,0.9939083259819875,0.7739510511405007,0.6328832787513802,-0.021413218240548936,-0.6275240170871048,0.7710550527365714,0.10810972957262573
0,9,child,108,-0.6824225444453804,-0.4301588078699799,0.5909846621060235,0.362412326661849,-0.9012484820757809,-0.2375046926686848,0.6347887651150091,0.05210156972662905,0.770927136709938
1,9,child,109,-0.6824225444453804,-0.4301588078699799,0.5909846621060235,0.362412326661849,-0.9012484820757809,-0.2375046926686848,0.6347887651150091,0.05210156972662905,0.770927136709938
2,9,child,110,-0.6824225444453804,-0.4301588078699799,0.5909846621060235,0.362412326661849,-0.9012484820757809,-0.2375046926686848,0.6347887651150091,0.05210156972662905,0.770927136709938
3,9,child,111,-0.4814533021277614,-0.8764670428821991,0.0028706465487932363,-0.7814966552027505,0.4307632332161647,0.45133802722136074,-0.3968194750477703,0.21505478290540198,-0.8923484434750377
4,9,child,112,-0.4814533021277614,-0.8764670428821991,0.0028706465487932363,-0.7814966552027505,0.4307632332161647,0.45133802722136074,-0.3968194750477703,0.21505478290540198,-0.8923484434750377
5,9,child,113,-0.4814533021277614,-0.8764670428821991,0.0028706465487932363,-0.7814966552027505,0.4307632332161647,0.45133802722136074,-0.3968194750477703,0.21505478290540198,-0.8923484434750377
6,9,child,114,0.28487387008050113,0.8764670428821991,-0.38813966672667105,0.824075956796116,-0.4307632332161647,-0.36788837211812253,-0.4896383313997423,-0.21505478290540225,-0.844988606298089
7,9,child,115,0.28487387008050113,0.8764670428821991,-0.38813966672667105,0.824075956796116,-0.4307632332161647,-0.36788837211812253,-0.4896383313997423,-0.21505478290540225,-0.844988606298089
8,9,child,116,0.28487387008050113,0.8764670428821991,-0.38813966672667105,0.824075956796116,-0.4307632332161647,-0.36788837211812253,-0.4896383313997423,-0.21505478290540225,-0.844988606298089
9,9,child,117,0.8790019764926407,0.43015880786998,-0.20571564192814568,-0.4049916282552147,0.9012484820757809,0.15405503756544653,0.2516690413325035,-0.0521015697266288,0.9664099130631889
10,9,child,118,0.8790019764926407,0.43015880786998,-0.20571564192814568,-0.4049916282552147,0.9012484820757809,0.15405503756544653,0.2516690413325035,-0.0521015697266288,0.9664099130631889
11,9,child,119,0.8790019764926407,0.43015880786998,-0.20571564192814568,-0.4049916282552147,0.9012484820757809,0.15405503756544653,0.2516690413325035,-0.0521015697266288,0.9664099130631889
0,10,child,120,-0.6824225444453804,-0.4301588078699799,0.5909846621060235,0.362412326661849,-0.9012484820757809,-0.2375046926686848,0.6347887651150091,0.05210156972662905,0.770927136709938
1,10,child,121,-0.6824225444453804,-0.4301588078699799,0.5909846621060235,0.362412326661849,-0.9012484820757809,-0.2375046926686848,0.6347887651150091,0.05210156972662905,0.770927136709938
2,10,child,122,-0.6824225444453804,-0.4301588078699799,0.5909846621060235,0.362412326661849,-0.9012484820757809,-0.2375046926686848,0.6347887651150091,0.05210156972662905,0.770927136709938
3,10,child,123,-0.4814533021277614,-0.8764670428821991,0.0028706465487932363,-0.7814966552027505,0.4307632332161647,0.45133802722136074,-0.3968194750477703,0.21505478290540198,-0.8923484434750377
4,10,child,124,-0.4814533021277614,-0.8764670428821991,0.0028706465487932363,-0.7814966552027505,0.4307632332161647,0.45133802722136074,-0.3968194750477703,0.21505478290540198,-0.8923484434750377
5,10,child,125,-0.4814533021277614,-0.8764670428821991,0.0028706465487932363,-0.7814966552027505,0.4307632332161647,0.45133802722136074,-0.3968194750477703,0.21505478290540198,-0.8923484434750377
6,10,child,126,0.28487387008050113,0.8764670428821991,-0.38813966672667105,0.824075956796116,-0.4307632332161647,-0.36788837211812253,-0.4896383313997423,-0.21505478290540225,-0.844988606298089
7,10,child,127,0.28487387008050113,0.8764670428821991,-0.38813966672667105,0.824075956796116,-0.4307632332161647,-0.36788837211812253,-0.4896383313997423,-0.21505478290540225,-0.844988606298089
8,10,child,128,0.28487387008050113,0.8764670428821991,-0.38813966672667105,0.824075956796116,-0.4307632332161647,-0.36788837211812253,-0.4896383313997423,-0.21505478290540225,-0.844988606298089
9,10,child,129,0.8790019764926407,0.43015880786998,-0.20571564192814568,-0.4049916282552147,0.9012484820757809,0.15405503756544653,0.2516690413325035,-0.0521015697266288,0.9664099130631889
10,10,child,130,0.8790019764926407,0.43015880786998,-0.20571564192814568,-0.4049916282552147,0.9012484820757809,0.15405503756544653,0.2516690413325035,-0.0521015697266288,0.9664099130631889
11,10,child,131,0.8790019764926407,0.43015880786998,-0.20571564192814568,-0.4049916282552147,0.9012484820757809,0.15405503756544653,0.2516690413325035,-0.0521015697266288,0.9664099130631889
0,11,child,132,-0.6824225444453804,-0.4301588078699799,0.5909846621060235,0.362412326661849,-0.9012484820757809,-0.2375046926686848,0.6347887651150091,0.05210156972662905,0.770927136709938
1,11,child,133,-0.6824225444453804,-0.4301588078699799,0.5909846621060235,0.362412326661849,-0.9012484820757809,-0.2375046926686848,0.6347887651150091,0.05210156972662905,0.770927136709938
2,11,child,134,-0.6824225444453804,-0.4301588078699799,0.5909846621060235,0.362412326661849,-0.9012484820757809,-0.2375046926686848,0.6347887651150091,0.05210156972662905,0.770927136709938
3,11,child,135,-0.4814533021277614,-0.8764670428821991,0.0028706465487932363,-0.7814966552027505,0.4307632332161647,0.45133802722136074,-0.3968194750477703,0.21505478290540198,-0.8923484434750377
4,11,child,136,-0.4814533021277614,-0.8764670428821991,0.0028706465487932363,-0.7814966552027505,0.4307632332161647,0.45133802722136074,-0.3968194750477703,0.21505478290540198,-0.8923484434750377
5,11,child,137,-0.4814533021277614,-0.8764670428821991,0.0028706465487932363,-0.7814966552027505,0.4307632332161647,0.45133802722136074,-0.3968194750477703,0.21505478290540198,-0.8923484434750377
6,11,child,138,0.28487387008050113,0.8764670428821991,-0.38813966672667105,0.824075956796116,-0.4307632332161647,-0.36788837211812253,-0.4896383313997423,-0.21505478290540225,-0.844988606298089
7,11,child,139,0.28487387008050113,0.8764670428821991,-0.38813966672667105,0.824075956796116,-0.4307632332161647,-0.36788837211812253,-0.4896383313997423,-0.21505478290540225,-0.844988606298089
8,11,child,140,0.28487387008050113,0.8764670428821991,-0.38813966672667105,0.824075956796116,-0.4307632332161647,-0.36788837211812253,-0.4896383313997423,-0.21505478290540225,-0.844988606298089
9,11,child,141,0.8790019764926407,0.43015880786998,-0.20571564192814568,-0.4049916282552147,0.9012484820757809,0.15405503756544653,0.2516690413325035,-0.0521015697266288,0.9664099130631889
10,11,child,142,0.8790019764926407,0.43015880786998,-0.20571564192814568,-0.4049916282552147,0.9012484820757809,0.15405503756544653,0.2516690413325035,-0.0521015697266288,0.9664099130631889
11,11,child,143,0.8790019764926407,0.43015880786998,-0.20571564192814568,-0.4049916282552147,0.9012484820757809,0.15405503756544653,0.2516690413325035,-0.0521015697266288,0.9664099130631889
