x,y,point_id,parent_region_id,true_variant_id,phase,r00,r01,r02,r10,r11,r12,r20,r21,r22
9,1,49,1,12,martensite,0.8236368493878872,0.40450841730317955,-0.39748620185016703,0.5469567051421671,-0.3813716782168161,0.7452476137191676,0.14986895285688553,-0.8312211398809382,-0.5353603586226893
10,1,50,1,1,martensite,0.4070957005298439,-0.6781600501862453,-0.61185949117547,-0.850324471699903,-0.525977121616109,0.017215120235236282,-0.333498700804661,0.5132708971564839,-0.7907791111895794
11,1,51,1,9,martensite,-0.3710010707626157,-0.9141079061738152,0.16359994304252098,-0.07811503823088911,-0.1448286969684707,-0.9863684348845524,0.9253411513032259,-0.37872336131395196,-0.017673972385468518
12,1,52,1,10,martensite,0.35121553974379305,0.9147855671961753,-0.19953699078629034,-0.7574963131332195,0.1523592517080315,-0.6348117784103791,-0.5503153461716798,0.3741042962444305,0.7464576312821805
13,1,53,1,12,martensite,0.8289103570992493,0.3940676868531907,-0.39701168505696444,0.540556649059629,-0.3817184200925854,0.7497263213462932,0.1438962440476462,-0.8360632188657721,-0.5294262602183462
14,1,54,2,11,martensite,0.35058890220991423,0.9308031126446389,-0.10340690082532762,-0.8336858336089157,0.25987656480959176,-0.48727005028277026,-0.4266794493376198,0.257040340323884,0.8671072084575975
15,1,55,2,7,martensite,0.7068754768308851,-0.2597326397729837,0.6579255399296079,-0.2760674034216471,-0.9576799298761108,-0.08146128332230614,0.6512402391000868,-0.12404881196144112,-0.7486641725285222
16,1,56,2,9,martensite,0.8055040185391689,0.3602244517144635,-0.47053333623056276,0.5917042678413535,-0.5323234179940631,0.6054071671804402,-0.03239344896082232,-0.7660744892255137,-0.6419349978169835
17,1,57,2,11,martensite,0.34253955521458845,0.9332173937963407,-0.10849861302965208,-0.8367480734831524,0.25051931775813024,-0.486921690780185,-0.42722279273889996,0.25757594481233553,0.8666806320775882
18,1,58,2,1,martensite,-0.78485653831547,0.6184494746730912,-0.038993096056027965,0.37562142602667703,0.42475596027035256,-0.823705601853293,-0.4928577467922594,-0.6611373696073968,-0.5656753662088083
19,1,59,2,2,martensite,0.7184000606750716,-0.6924937653148959,0.06598286006268388,0.6521875692408464,0.7034936309821529,0.28239703556387197,-0.2419767082794751,-0.15984084636770518,0.9570256926972679
20,1,60,2,5,martensite,0.12210908555725819,0.24552209480845605,0.9616695233734079,0.08067030183116297,0.9632593725019499,-0.25617119996131205,-0.9892328712830155,0.10885900168574485,0.09781637963625402
21,1,61,2,12,martensite,-0.2970305403507789,-0.9328210675185554,0.2040042011637684,0.08008063001883123,-0.2372293377125798,-0.9681473720587367,0.9515040466517795,-0.27123255210611,0.1451652571495495
22,1,62,2,12,martensite,-0.29514682621849686,-0.9310616002508181,0.21450558853217455,0.09069038575046716,-0.250793139596858,-0.9637831992017615,0.9511380577527008,-0.26500395783749536,0.158459134873579
23,1,63,2,2,martensite,0.7257531173977729,-0.6826346485873308,0.08539525241759652,0.6411768126080222,0.7161637528662165,0.2756841926088502,-0.2493485663909683,-0.14532520644618901,0.9574475843669675
24,1,64,2,2,martensite,0.7328212149179192,-0.6763207192815031,0.07458787861827801,0.6398414425086535,0.722253850045167,0.2625877082869244,-0.2314648902418471,-0.1447054275605567,0.962020968492811
25,1,65,2,11,martensite,0.3417496279781802,0.9342514321627792,-0.10188941691153244,-0.8297450948028772,0.2490458210948189,-0.4994990056504336,-0.4412825278971969,0.2552458432511756,0.8603018598583033
26,1,66,2,3,martensite,-0.35765243039629224,0.685416705773359,0.6342623104665935,-0.14821620377655503,-0.7122415168448958,0.6861078476599349,0.9220177308325973,0.1513801873736397,0.35632477166347815
27,1,67,2,10,martensite,-0.8584140284899329,-0.35731058986261405,0.36804143525385263,0.1427105316043533,0.5228075993857113,0.8404200843588593,-0.49270585531419026,0.7739517791158441,-0.39779339328668073
28,1,68,3,9,martensite,0.17318937265303025,0.9163419070381693,-0.36100270165983606,0.2189373694144698,0.321550562028387,0.9212337729008312,0.9602457339004021,-0.23858488104840023,-0.14493234649724984
29,1,69,3,8,martensite,0.022549262066216658,-0.12388516497207347,-0.9920403200879041,-0.3608243931169551,-0.9264188651892159,0.10748880664193225,-0.9323611361012695,0.3555285531731141,-0.06559085124148117
30,1,70,3,11,martensite,0.923289372154148,0.3214845174289895,-0.21020095223535315,-0.14160895302570706,-0.22380262844948295,-0.9642921175256314,-0.35704851167616225,0.9200870005344888,-0.1611095023804772
31,1,71,3,12,martensite,-0.7156786121114211,-0.3129198206666222,0.6244079675982998,-0.6941478586576535,0.2198379601224419,-0.6854414793475795,0.07721965091389876,-0.923987260260212,-0.3745459496371077
32,1,72,3,2,martensite,0.21517536539521354,-0.7863764699230531,-0.5790609723322694,0.4462810250536695,0.6065949510990039,-0.6579329844127311,0.8686384799236573,-0.11685295397444687,0.48146918732496646
33,1,73,3,11,martensite,0.9200652859297178,0.3331398470174038,-0.20614973188507255,-0.13242156902609695,-0.2307803172168568,-0.9639527857950065,-0.3687063841103557,0.9141981664357612,-0.16821805729991982
34,1,74,3,12,martensite,-0.7105428916230931,-0.3259555839121915,0.6236038457870153,-0.6998762008182503,0.2356701403637397,-0.674264702078603,0.0728155388094171,-0.9155394815393803,-0.395582298707231
35,1,75,3,7,martensite,0.2879673611196849,0.4590536594009441,0.8404430597728602,-0.7917195464416162,-0.37961133024568217,0.4786182170910184,0.5387531519277143,-0.8032216230528819,0.25412608199129727
36,1,76,3,11,martensite,0.9216013732177948,0.3277705260783763,-0.20788792922480936,-0.13675776977380905,-0.2270393582834714,-0.9642356777244467,-0.3632467773973621,0.9170712142601215,-0.16441461822446735
37,1,77,3,6,martensite,-0.8070700129559154,0.13934990690102023,-0.5737766095215245,0.3240065296224718,0.9168975918296837,-0.23306345672140383,0.4936170205223288,-0.3740058950653109,-0.7851508310554441
38,1,78,3,1,martensite,-0.5100298836545514,0.4603600752339382,0.7265935032120282,0.7157834649497357,0.695588925424061,0.06172583034638363,-0.4769942862172204,0.551565633409119,-0.6842892684808974
39,1,79,3,3,martensite,-0.593416606212043,0.7883499343113772,-0.16236105611577148,-0.7961107250426165,-0.6045957984118565,-0.025915902740391156,-0.11859361257631448,0.11387845105188733,0.9863910246155537
0,2,80,1,11,martensite,-0.8057150295003459,-0.40123682151336776,0.43569749172918915,0.2853759319231534,0.38161531750199956,0.8791645619147985,-0.5190220310509456,0.8326936786776382,-0.1929698649376459
1,2,81,1,1,martensite,0.40908141815680676,-0.6693741435580811,-0.6201537303400676,-0.8494052878175752,-0.5276603053519452,0.00923358995375189,-0.33341123308364723,0.5229845677376884,-0.7844259630850222
2,2,82,1,12,martensite,0.821842877348836,0.39993455649784576,-0.4057420799841409,0.5515742061230028,-0.3802726886513239,0.7424005505154695,0.14261900325961105,-0.8339334702389419,-0.533117986119837
3,2,83,1,6,martensite,0.6346882415489024,-0.2731037446326429,0.7229005330660572,-0.41735692737097846,-0.9084457335190375,0.023228095628209346,0.6503722251257487,-0.31645014444409014,-0.6905615648631894
4,2,84,1,6,martensite,0.6430886562710105,-0.26997137306702307,0.7166257306989836,-0.41783285483458865,-0.9079274075314924,0.03291698761916814,0.6417574974991127,-0.3205983162423799,-0.696680726033258
5,2,85,1,11,martensite,-0.8089448033574351,-0.40096341572805516,0.4299263243495226,0.2870366920451562,0.36882909775079,0.8840673244001908,-0.5130479924342112,0.8385662978560661,-0.1832711694708052
6,2,86,1,7,martensite,-0.1807748357798129,-0.2394062320235387,-0.9539418823057689,0.8849784883503425,0.38357845384601796,-0.26397091677349815,0.42910783482234904,-0.8919373441074154,0.14252803331515446
7,2,87,1,9,martensite,-0.3647427165881194,-0.9172570045098445,0.16000730725046966,-0.07037111765324647,-0.14419820424773347,-0.9870434558275347,0.9284452899854421,-0.3712768045129625,-0.011953155838179982
8,2,88,1,12,martensite,0.8272688729460613,0.39794593752649254,-0.39656681991905784,0.5422864316296258,-0.3811701484536742,0.7487554634179382,0.146804761247586,-0.8344748940105778,-0.5311308815547013
9,2,89,1,7,martensite,-0.1807899806697364,-0.24119969822268525,-0.953487120241654,0.8872236399369596,0.37837647465264596,-0.26394214549110545,0.4244398610244432,-0.8936744088350753,0.14559139867049242
10,2,90,1,8,martensite,0.21236336619427498,0.2726852143309074,0.938373366301465,0.263363350701415,0.9087725963477398,-0.32368520762418435,-0.9410321706540962,0.3158720342364847,0.12117471593259581
11,2,91,1,11,martensite,-0.8033589036444415,-0.40403772890318596,0.43745626702329504,0.28667777603366446,0.38147826075716956,0.8788004263187844,-0.5219485843103638,0.8314011367519535,-0.1906353197704102
12,2,92,1,6,martensite,0.6283785165860705,-0.27078598645998164,0.7292567376651279,-0.42120389767902705,-0.9065843457602988,0.02630780497053007,0.6540089574868874,-0.3236970397752604,-0.683734239282814
13,2,93,1,10,martensite,0.351556600888012,0.9138562363072694,-0.20316184615813013,-0.7507091929872995,0.14553568499652023,-0.6444028801587958,-0.5593242922817002,0.37905955172625083,0.7372043083899259
14,2,94,2,11,martensite,0.3506320980684525,0.9315861203800595,-0.09593973170352607,-0.8320976388987769,0.2628918896744696,-0.4883660242916857,-0.42973323253292367,0.25106802794982874,0.8673489460408588
15,2,95,2,1,martensite,-0.793826280073699,0.6063607787245707,-0.0465450651399813,0.38652633428311484,0.44397410651539493,-0.8083838108531828,-0.469507433349048,-0.6597072068489087,-0.5868127224776236
16,2,96,2,8,martensite,-0.6519574854940358,0.3153027633262458,-0.6895908965083049,-0.7559933765657546,-0.20009531055035626,0.623246244500892,0.058527358534308425,0.9276562047087217,0.3688204362130801
17,2,97,2,2,martensite,0.7229998297920837,-0.6853299432134053,0.08714421986413443,0.6416032479411931,0.7128709698047568,0.2831258600709894,-0.2561572141321221,-0.14878793413693261,0.955115507309631
18,2,98,2,5,martensite,0.12259858966442438,0.24451235543237312,0.9618644883003048,0.08613456971092615,0.9628971754545906,-0.2557535247113609,-0.9887114956917452,0.11420480525128518,0.09698886917841787
19,2,99,2,12,martensite,-0.28520060479102916,-0.9328438845471121,0.22014291287680732,0.09270673105593259,-0.2554534089366945,-0.9623663636472054,0.9539738345697716,-0.254058739124787,0.1593363738465559
20,2,100,2,10,martensite,-0.8507446255592717,-0.36446825412705197,0.3786772686808561,0.15217010152837562,0.5188264347708403,0.8412273121955938,-0.5030684270383687,0.7732929731457268,-0.3859276297449871
21,2,101,2,3,martensite,-0.35507426597849423,0.6869094912104058,0.6340959048321437,-0.14818099061955087,-0.7110754726306057,0.6873238437899337,0.9230193170561719,0.15009004999740044,0.3542715303731528
22,2,102,2,9,martensite,0.800898002652978,0.33045539338131197,-0.4993612142844827,0.5966580146783803,-0.5108900438624455,0.6188623244327305,-0.05061227979971243,-0.7935934702777176,-0.6063396746593817
23,2,103,2,7,martensite,0.7018851878255916,-0.24143564138884457,0.6701238797253768,-0.258232496232757,-0.9630491414452401,-0.07650051667136001,0.6638321783406053,-0.11935318273403153,-0.7382964558839651
24,2,104,2,12,martensite,-0.2940378114384101,-0.9322545280704297,0.21081570230106444,0.09311010941122956,-0.24745570981916393,-0.9644149414040218,0.9512477453166126,-0.26394538558208375,0.15956365645091702
25,2,105,2,12,martensite,-0.285639500945317,-0.9352581631739405,0.20905081610990567,0.0929029544437928,-0.24413525693435192,-0.9652807971658883,0.9538234200077731,-0.2563008867290658,0.15662291948041887
26,2,106,2,10,martensite,-0.8544525661805564,-0.3594121011716536,0.37514497688072396,0.15019929031858717,0.5203562808083885,0.8406363745467207,-0.49734393063076043,0.7746304167502324,-0.39063631693700307
27,2,107,2,1,martensite,-0.7963395281191894,0.6029665849242732,-0.04769332678337435,0.3896951277925658,0.45116680768383216,-0.802861270095348,-0.4625808722046797,-0.6579360220486028,-0.5942551031006958
28,2,108,3,7,martensite,0.2838396256713822,0.4605870930252393,0.8410080835742837,-0.7943406135155655,-0.3783243191378522,0.47528275717576357,0.5370829141002762,-0.8029509569627777,0.2584796009245512
29,2,109,3,7,martensite,0.2700688663941475,0.46065885280372515,0.8454917082610189,-0.7916596340761993,-0.3935714833672243,0.46730772650841246,0.5480308669946597,-0.7955469243317322,0.25839361448650955
30,2,110,3,6,martensite,-0.8119748457223213,0.12927277587436287,-0.5691971533062594,0.31885377913049356,0.9150445922096075,-0.24703372604192356,0.4889060415339691,-0.3820758349931209,-0.78421230471467
31,2,111,3,8,martensite,0.01762387974016688,-0.12938254980289607,-0.9914381244784799,-0.36196361717653913,-0.9251584361258482,0.11429876598481245,-0.9320256105404939,0.35685014203678855,-0.06313665674506239
32,2,112,3,5,martensite,0.5227273533958525,-0.4591162926659558,0.7183093649817159,0.8459852358770171,0.38333318733964883,-0.3706273710374524,-0.10519075382311549,0.8014161823251974,0.5887843476328414
33,2,113,3,10,martensite,-0.4055456855659536,-0.9120685494553062,-0.06052815884639438,0.6075453571065712,-0.318431501440307,0.727660647519653,-0.6829504637798336,0.25832603427638734,0.6832615341419016
34,2,114,3,5,martensite,0.5214158731175416,-0.45971327464725353,0.7188805132803161,0.8467500204117481,0.382959035194511,-0.3692651896612968,-0.10554567823353082,0.801252820572875,0.5889431443953106
35,2,115,3,3,martensite,-0.5893615702531947,0.7913162743204879,-0.16270062539594404,-0.7998345532479975,-0.5998775122771742,-0.020289349292791546,-0.11365573869921819,0.11817581926811954,0.9864668513442526
36,2,116,3,1,martensite,-0.5061775889124742,0.45715345621895886,0.7312967700939302,0.7179045404611207,0.6932349718188685,0.06354797111316457,-0.4779093211772095,0.5571678304733261,-0.6790925484921667
37,2,117,3,2,martensite,0.21337585156000682,-0.7866888281842316,-0.5793025406306819,0.4476263453703916,0.6057800536205106,-0.6577698545584758,0.868390120223272,-0.11895887627937832,0.4814014799031664
38,2,118,3,4,martensite,0.8903026256152595,-0.45508400233063373,0.016117867269176765,-0.3673428361558018,-0.6968324994380733,0.6160224902159818,-0.2691105266383811,-0.5543672235527812,-0.787563651969029
39,2,119,3,2,martensite,0.21377633920592554,-0.7858848834153842,-0.5802453160645947,0.44746267415530444,0.6067763017116409,-0.6569624608141075,0.8683759738923555,-0.11919509092379722,0.4813685680081021
0,3,120,1,3,martensite,0.7671094353185679,-0.6413244538885925,0.015686270739945506,0.6376759640338124,0.7649608121531147,0.09057770566532966,-0.07008908002518159,-0.05948025482919232,0.9957658460434753
1,3,121,1,5,martensite,-0.6727529385141422,0.23089723370271364,-0.7029153229152293,-0.7264146513512671,-0.3864808533944439,0.5682906864112058,-0.14044656643294523,0.8929272184382873,0.42773326331869427
2,3,122,1,10,martensite,0.3497486446242317,0.9132509328234493,-0.20892251980246726,-0.754523635644677,0.14240357499764222,-0.6406366404456035,-0.5553106957704411,0.3816987759018759,0.7388748714349122
3,3,123,1,4,martensite,-0.7391644614208845,0.6729738178034073,-0.02724223785742375,0.501581919252521,0.523020002375154,-0.689104966891439,-0.449501365127328,-0.5230261156640272,-0.7241492975085099
4,3,124,1,2,martensite,-0.4212927527088348,0.6428396148912614,0.6397418589098789,-0.29258015881620514,-0.7640175487961732,0.5750426382439577,0.8584341950214337,0.055085521309521004,0.5099571728684298
5,3,125,1,11,martensite,-0.8003522858088621,-0.40563218833899445,0.44147338128572133,0.2895081949662871,0.38333224605568283,0.8770640764398387,-0.5249964034618634,0.8297704001211564,-0.18936699668866352
6,3,126,1,11,martensite,-0.8043927652644449,-0.3931779069084048,0.4453800766865818,0.29982584550456115,0.37853696366004874,0.8756792960385131,-0.5128905746430663,0.8379265484886828,-0.1866074965807871
7,3,127,1,2,martensite,-0.4396480585481699,0.6430539873259664,0.6270495626336093,-0.29852786123871333,-0.7630717138120995,0.5732387597189362,0.8471072545310094,0.0648315429713092,0.5274525290079618
8,3,128,1,2,martensite,-0.4410349152442514,0.6387645479079168,0.6304506767951723,-0.29874621958489117,-0.7668865899378807,0.5680102591126187,0.8463089860206096,0.06216760015830532,0.5290522560875485
9,3,129,1,1,martensite,0.4116420432260288,-0.6774169284863331,-0.6096368863912702,-0.8492948144183797,-0.5277594764159934,0.012971247247906319,-0.33052858643504684,0.5124219355699544,-0.7925746737664476
10,3,130,1,1,martensite,0.40895527441708146,-0.6726133925276877,-0.6167226343493839,-0.8490126575209802,-0.5282103267095356,0.013090382980199586,-0.33456403108465244,0.5182519415784178,-0.787071682983569
11,3,131,1,5,martensite,-0.6714429844016361,0.23940362726789494,-0.7013203418900659,-0.7316763526390484,-0.36426680106077186,0.5761591903578134,-0.11753311740374707,0.8999975560499744,0.4197503608306133
12,3,132,1,7,martensite,-0.16582813822432785,-0.2349005414275914,-0.9577696822358065,0.8839507125548072,0.39515791676624795,-0.24996271440118423,0.43718664932372125,-0.8880720446303797,0.14211219933247835
13,3,133,1,11,martensite,-0.8016895591717028,-0.40436187237270327,0.440210548358763,0.28898407382416935,0.38247466574015304,0.8776111525857825,-0.5232418712135604,0.8307855356457525,-0.18977180499413507
14,3,134,2,5,martensite,0.13115097093629147,0.23860601291231506,0.9622196180833958,0.08796657710246843,0.9639737447309443,-0.25103087615326564,-0.9874519249742457,0.11756610936612952,0.10543673834659249
15,3,135,2,6,martensite,-0.19339298234622748,-0.31997101311237536,-0.9274792208707817,0.9463478379209797,0.18861074999526312,-0.26239617879937177,0.25889172262071136,-0.928463534961963,0.2663278810121391
16,3,136,2,6,martensite,-0.19340282640316908,-0.31762286917758803,-0.9282839327030619,0.9446769760135085,0.19518796499332958,-0.2636040009403041,0.26491651086566653,-0.9279102172608943,0.2623011074578252
17,3,137,2,2,martensite,0.7212138888253712,-0.6873310515154033,0.08617744593636581,0.6427478444699811,0.7103858952178577,0.28675266050154774,-0.25831324974646197,-0.1514196337938151,0.9541207258555748
18,3,138,2,7,martensite,0.7047280720549416,-0.24562837255376682,0.6656012673172377,-0.258151906934375,-0.9626255195661235,-0.08191277083701295,0.6608448663671912,-0.11410000734723527,-0.7417986592866624
19,3,139,2,10,martensite,-0.8568335643370104,-0.365296077844422,0.3638612627596073,0.13799031413325502,0.5174989607300635,0.8444841613960026,-0.4967845772877209,0.7737917039842092,-0.3930031585296413
